;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
23363;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;-182 days +00:00:00.000000000
23816;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7;0;8;0;1,5;7;0;1,75;3,25;1;0,0;3,75;-182 days +00:00:00.000000000
25943;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;4,0;0,0;4,0;0,0;0,0;0,0;2,0;7;0;8;0;1,5;0;0;0,0;3,5;1;2,0;3,75;-182 days +00:00:00.000000000
27313;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;2,0;0,0;2,0;0,0;0,0;0,0;1,0;0;7;0;0;0,7;6;0;1,5;3,2;1;1,0;1,75;-182 days +00:00:00.000000000
28165;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;7;0;1,75;1,75;1;0,0;0,0;-182 days +00:00:00.000000000
28643;Letras;2009.2;1;Fundamentos Socio-Filosóficos da Educação;14;2009-12-29 21:00:00;2009-06-30 21:00:00;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6;0;0;0;0,6;0;0;0,0;0,6;1;0,0;1,5;-182 days +00:00:00.000000000
548;Letras;2009.2;1;História da Língua Portuguesa;19;2009-12-29 21:00:00;2009-06-30 21:00:00;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;-182 days +00:00:00.000000000
3764;Letras;2009.2;1;História da Língua Portuguesa;19;2009-12-29 21:00:00;2009-06-30 21:00:00;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;-182 days +00:00:00.000000000
4063;Letras;2009.2;1;História da Língua Portuguesa;19;2009-12-29 21:00:00;2009-06-30 21:00:00;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;4,0;0,0;4,0;0,0;0,0;0,0;2,0;0;0;0;0;0,0;2;0;0,5;2,5;1;2,0;0,0;-182 days +00:00:00.000000000
6452;Letras;2009.2;1;História da Língua Portuguesa;19;2009-12-29 21:00:00;2009-06-30 21:00:00;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2;0;0;0;0,2;0;0;0,0;0,2;1;0,0;0,5;-182 days +00:00:00.000000000
6586;Letras;2009.2;1;História da Língua Portuguesa;19;2009-12-29 21:00:00;2009-06-30 21:00:00;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;-182 days +00:00:00.000000000
7678;Letras;2009.2;1;História da Língua Portuguesa;19;2009-12-29 21:00:00;2009-06-30 21:00:00;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7;0;0;0;0,7;0;0;0,0;0,7;1;0,0;1,75;-182 days +00:00:00.000000000
